OID_,ชุมชน,รหัสเขต,รหัสไปรษณีย์,รหัสประเภทชุมชน,ละติจูด,ลองจิจูด,เขต,แขวง,ประเภทชุมชน,โรงพยาบาลใกล้ที่สุด,ระยะทาง(เมตร)
1031,ชุมชนซอยริมคลองบางซื่อ ซอยโชคชัยร่วมมิตร แยก 2-4,1026,102601,1,13.79598483,100.569991,เขตดินแดง,แขวงดินแดง,ชุมชนแออัด,โรงพยาบาลโกลเด้นเยียส์,1048.1500811361236
1032,ชุมชนซอยชานเมือง,1026,102601,1,13.77039716,100.5668237,เขตดินแดง,แขวงดินแดง,ชุมชนแออัด,โรงพยาบาลทหารผ่านศึก,1649.7596762947935
942,ชุมชนวัดเพลง,1025,102501,1,13.79553938,100.487561,เขตบางพลัด,แขวงบางพลัด,ชุมชนแออัด,โรงพยาบาลตา หู คอ จมูก,2057.037993891298
1037,ชุมชนแจ่มจันทร์,1039,103902,1,13.74170091,100.5875488,เขตวัฒนา,แขวงคลองตันเหนือ,ชุมชนแออัด,โรงพยาบาลนมะรักษ์,481.5262974561593
1038,ชุมชนคลองเป้ง (ลีลานุช),1039,103902,1,13.7381481,100.5862119,เขตวัฒนา,แขวงคลองตันเหนือ,ชุมชนแออัด,โรงพยาบาลเฉพาะทางศัลยกรรมตกแต่งและทันตกรรม เอสแอลซี,203.89401345356185
1039,ชุมชนสุเหร่าบ้านดอน,1039,103902,1,13.74117805,100.5774664,เขตวัฒนา,แขวงคลองตันเหนือ,ชุมชนแออัด,โรงพยาบาลเจแปนนิสบาย สมิติเวช,700.1320133914219
1040,ชุมชนข้างสะพานคลองตัน,1039,103902,1,13.73708017,100.5990202,เขตวัฒนา,แขวงคลองตันเหนือ,ชุมชนแออัด,โรงพยาบาลคลองตัน,730.0253574006032
1041,ชุมชนชวาลา,1039,103902,1,13.7381468,100.5962258,เขตวัฒนา,แขวงคลองตันเหนือ,ชุมชนแออัด,โรงพยาบาลคลองตัน,459.36012240901374
1042,ชุมชนนวลจิตร,1039,103902,1,13.73904359,100.5945305,เขตวัฒนา,แขวงคลองตันเหนือ,ชุมชนแออัด,โรงพยาบาลคลองตัน,316.3655989758804
1043,ชุมชนพัฒนาบ้านสามอิน,1039,103902,1,13.73003733,100.5978445,เขตวัฒนา,แขวงคลองตันเหนือ,ชุมชนแออัด,โรงพยาบาลคลองตัน,1364.0461828068017
1044,ชุมชนเฉลิมอนุสรณ์,1039,103901,1,13.74723247,100.5506723,เขตวัฒนา,แขวงคลองเตยเหนือ,ชุมชนแออัด,โรงพยาบาลบำรุงราษฎร์,212.54292946284318
1045,ชุมชนหลัง สน.ทองหล่อ,1039,103902,1,13.73572114,100.5840966,เขตวัฒนา,แขวงคลองตันเหนือ,ชุมชนแออัด,โรงพยาบาลเฉพาะทางศัลยกรรมตกแต่งและทันตกรรม เอสแอลซี,290.0055960120943
1046,ชุมชนศาลาลอย,1039,103903,1,13.72338457,100.6006379,เขตวัฒนา,แขวงพระโขนงเหนือ,ชุมชนแออัด,โรงพยาบาลฟัน,1104.5139812606183
1047,ชุมชนมีสุวรรณ 3,1039,103903,1,13.71693617,100.5969976,เขตวัฒนา,แขวงพระโขนงเหนือ,ชุมชนแออัด,โรงพยาบาลฟัน,602.8175808342205
1048,ชุมชนสุเหร่าบางมะเขือ,1039,103903,1,13.71568184,100.599467,เขตวัฒนา,แขวงพระโขนงเหนือ,ชุมชนแออัด,โรงพยาบาลฟัน,316.27483117406814
146,ชุมชนอาเซียน,1014,101401,1,13.7966508,100.5375687,เขตพญาไท,แขวงสามเสนใน,ชุมชนแออัด,โรงพยาบาลวิมุต,1448.2812081072502
78,ชุมชนตรอกบ้านพานถม,1001,100110,1,13.76145013,100.5041855,เขตพระนคร,แขวงบ้านพานถม,ชุมชนแออัด,โรงพยาบาลครู,701.2380868374968
1049,ชุมชนรื่นฤดี,1039,103901,1,13.74320878,100.5508677,เขตวัฒนา,แขวงคลองเตยเหนือ,ชุมชนแออัด,โรงพยาบาลบำรุงราษฎร์,380.68656170429404
1050,ชุมชนมีสุวรรณ 2,1039,103903,1,13.71603781,100.5975371,เขตวัฒนา,แขวงพระโขนงเหนือ,ชุมชนแออัด,โรงพยาบาลฟัน,495.5742634369562
209,ชุมชนตรอกกระจก,1016,101602,1,13.73482977,100.4861694,เขตบางกอกใหญ่,แขวงวัดท่าพระ,ชุมชนแออัด,สถานพยาบาลนันอา,1068.2074259448755
1053,ชุมชนโรงหมู,1033,103301,1,13.70782626,100.5841221,เขตคลองเตย,แขวงคลองเตย,ชุมชนแออัด,โรงพยาบาลกล้วยน้ำไท,774.9763614480171
1054,ชุมชนริมคลองวัดสะพาน,1033,103301,1,13.70483284,100.5843516,เขตคลองเตย,แขวงคลองเตย,ชุมชนแออัด,โรงพยาบาลกล้วยน้ำไท,1068.89396517789
1055,ชุมชนคลองเตยล็อค 4-5-6,1033,103301,1,13.71107775,100.5760448,เขตคลองเตย,แขวงคลองเตย,ชุมชนแออัด,โรงพยาบาลเทพธารินทร์,403.3825612853146
1056,ชุมชนคลองเตยล็อค 1-2-3,1033,103301,1,13.7121975,100.5733804,เขตคลองเตย,แขวงคลองเตย,ชุมชนแออัด,โรงพยาบาลเทพธารินทร์,439.97321211056783
1059,ชุมชนร่มเกล้า,1033,103301,1,13.7111978,100.5671145,เขตคลองเตย,แขวงคลองเตย,ชุมชนแออัด,โรงพยาบาลเทพธารินทร์,1091.2687830632076
1060,ชุมชนหัวโค้ง,1033,103301,1,13.71188059,100.5691993,เขตคลองเตย,แขวงคลองเตย,ชุมชนแออัด,โรงพยาบาลเทพธารินทร์,853.6727423647087
1062,ชุมชนน้องใหม่,1033,103301,1,13.7127901,100.5683177,เขตคลองเตย,แขวงคลองเตย,ชุมชนแออัด,โรงพยาบาลเทพธารินทร์,914.9044294794038
1063,ชุมชนวัดคลองเตยใน 2,1033,103301,1,13.7102602,100.5624393,เขตคลองเตย,แขวงคลองเตย,ชุมชนแออัด,โรงพยาบาลเมดพาร์ค,1449.6642684302274
1064,ชุมชนวัดคลองเตยใน 1,1033,103301,1,13.71169243,100.5618016,เขตคลองเตย,แขวงคลองเตย,ชุมชนแออัด,โรงพยาบาลเมดพาร์ค,1277.4094487559364
1065,ชุมชนตลาดปีนัง,1033,103301,1,13.71522534,100.5577291,เขตคลองเตย,แขวงคลองเตย,ชุมชนแออัด,โรงพยาบาลเมดพาร์ค,751.2298338156377
1066,ชุมชนพัฒนาเอเซีย,1033,103301,1,13.71178915,100.5550622,เขตคลองเตย,แขวงคลองเตย,ชุมชนแออัด,โรงพยาบาลเมดพาร์ค,1118.7779433767205
1067,ชุมชนริมทางรถไฟสายท่าเรือ,1033,103301,1,13.71914519,100.5539271,เขตคลองเตย,แขวงคลองเตย,ชุมชนแออัด,โรงพยาบาลเมดพาร์ค,384.83654303521155
